SSM_index	CNA_index
0	13
0	16
0	20
1	13
1	16
1	20
2	10
2	14
2	32
2	36
3	10
3	14
3	32
3	36
4	29
5	29
6	5
7	11
7	15
7	17
7	22
7	30
7	33
8	11
8	15
8	17
8	22
8	30
8	33
9	38
10	12
10	18
10	23
11	9
11	27
12	39
13	10
13	14
13	32
13	36
14	29
15	29
16	29
17	3
17	8
17	19
17	24
17	31
17	34
18	37
19	9
19	27
21	10
21	32
21	36
22	28
23	28
24	28
25	29
26	29
27	29
28	6
28	21
29	6
29	21
30	11
30	17
30	22
30	30
30	33
31	11
31	17
31	22
31	30
31	33
32	8
32	19
32	24
32	31
32	34
33	8
33	19
33	24
33	31
33	34
34	8
34	19
34	24
34	31
34	34
36	38
37	38
38	25
39	25
40	37
41	37
42	37
43	37
44	7
44	26
44	35
45	7
45	26
45	35
46	7
46	26
46	35
47	7
47	26
47	35
48	39
49	16
49	20
50	10
50	32
50	36
51	29
52	21
53	21
54	11
54	17
54	22
54	30
54	33
55	38
56	38
57	37
58	26
58	35
59	26
59	35
60	26
60	35
61	9
61	27
92	13
96	15
115	17
116	22
116	30
116	33
117	37
118	32
118	36
119	32
119	36
120	28
121	28
122	28
123	29
124	29
125	29
128	38
129	25
130	37
131	39
132	29
134	30
134	33
135	24
135	31
135	34
136	24
136	31
136	34
137	38
138	37
139	26
139	35
140	28
142	37
143	39
144	32
144	36
145	32
145	36
147	29
148	29
152	30
152	33
153	31
153	34
154	38
155	38
156	37
157	37
158	35
159	35
160	39
161	39
162	32
162	36
168	35
185	36
187	33
188	34
189	38
190	37
191	37
192	37
193	35
195	35
