CNA_index	seg_index	subclone_ID	phase	change
0	5	1	A	1
1	9	1	A	1
2	2	1	B	1
3	2	2	A	1
4	8	3	A	-1
5	9	3	B	1
6	0	4	A	-1
7	7	4	A	1
8	0	4	B	-1
9	8	4	B	1
10	1	5	A	-1
11	2	5	A	2
12	3	5	A	2
13	1	6	B	-1
14	6	8	A	-1
15	7	8	A	1
16	6	8	B	-1
17	3	9	A	1
18	7	10	A	1
19	9	11	B	1
20	3	12	A	1
21	6	12	A	-1
22	7	12	A	1
23	1	12	B	-1
24	1	14	A	-1
25	2	14	A	1
26	3	14	A	1
27	9	14	B	1
28	2	15	A	1
29	3	15	B	1
30	5	16	B	1
31	7	17	A	1
32	2	17	B	1
33	7	18	A	1
34	9	18	A	2
35	0	18	B	-1
36	8	19	B	1
37	1	20	A	-1
38	5	20	A	3
39	0	20	B	-1
