CNA_index	seg_index	subclone_ID	phase	change
0	3	1	A	1
1	8	2	B	1
2	1	3	A	-1
3	14	3	B	1
4	11	4	A	-1
5	4	4	B	-1
6	12	4	B	1
7	15	4	B	1
8	3	6	B	-1
9	19	7	A	1
10	6	8	A	-1
11	8	9	A	1
12	15	9	A	-1
13	7	9	B	1
14	9	9	B	1
15	18	10	A	-1
16	14	11	A	1
17	8	12	B	1
18	15	12	B	1
19	14	13	A	1
20	14	14	A	1
21	12	14	B	2
22	6	15	A	-1
23	12	15	B	2
24	14	15	B	1
25	4	16	A	1
26	5	16	B	-1
27	12	16	B	1
28	3	17	A	3
29	5	17	A	-1
30	8	17	A	4
31	11	17	A	-1
32	13	17	A	-1
33	7	17	B	1
34	14	17	B	1
35	8	18	B	2
36	7	19	A	1
37	18	19	B	1
38	12	20	B	1
39	19	20	B	2
