SSM_index	CNA_index
0	14
0	37
1	8
2	3
3	3
4	7
6	9
7	14
7	37
8	14
8	37
10	21
11	12
12	33
13	9
14	30
15	26
16	26
17	8
18	10
18	34
19	24
20	20
22	21
23	21
24	12
25	12
26	12
27	3
28	16
28	22
28	28
28	29
28	32
29	17
29	25
31	5
31	38
33	36
34	36
35	11
37	6
39	20
41	7
42	11
44	15
44	27
45	23
45	35
46	33
47	9
48	12
55	20
56	20
58	21
59	16
59	22
60	23
62	13
66	20
67	20
68	23
78	20
79	20
80	20
81	20
82	21
83	21
103	27
112	28
112	29
112	32
113	35
114	33
118	36
124	39
125	39
126	39
127	27
130	28
130	29
130	32
131	36
133	37
138	28
138	29
138	32
147	30
155	32
156	32
162	39
163	37
164	37
170	36
171	36
173	39
