CNA_index	seg_index	subclone_ID	phase	change
0	1	1	B	1
1	3	1	B	1
2	4	2	A	1
3	7	3	A	-1
4	8	3	B	1
5	5	7	A	-1
6	8	8	A	-1
7	0	8	B	-1
8	4	8	B	-1
9	5	8	B	1
10	9	9	A	1
11	2	10	A	1
12	5	10	B	1
13	1	11	A	-1
14	5	11	B	1
15	6	11	B	-1
16	1	12	B	1
17	2	12	B	-1
18	3	12	B	1
19	6	12	B	-1
20	9	12	B	1
21	9	13	A	2
22	1	14	B	1
23	2	14	B	-1
24	4	15	B	-1
25	7	15	B	-1
26	0	16	A	1
27	2	16	A	1
28	1	16	B	1
29	5	17	B	2
30	6	17	B	-1
31	6	18	A	1
32	9	18	A	2
33	0	18	B	-1
34	1	18	B	1
35	5	18	B	1
36	6	18	B	-1
37	6	19	A	3
38	2	19	B	-1
39	4	20	B	-1
