CNA_index	seg_index	subclone_ID	phase	change
0	12	2	A	-1
1	11	3	A	1
2	12	4	A	-1
3	7	5	A	-1
4	10	5	A	-1
5	1	5	B	-1
6	3	5	B	-1
7	6	5	B	1
8	7	5	B	-1
9	10	5	B	-1
10	13	5	B	-1
11	3	6	A	1
12	39	6	A	1
13	4	6	B	1
14	16	6	B	1
15	27	6	B	1
16	30	6	B	-1
17	22	7	A	-1
18	20	8	A	1
19	11	9	B	-1
20	21	10	B	-1
21	13	12	B	-1
22	17	12	B	-1
23	38	12	B	-1
24	22	13	B	-1
25	36	13	B	1
26	15	15	A	1
27	27	15	A	-1
28	18	15	B	1
29	28	15	B	2
30	29	15	B	-1
31	34	16	A	-1
32	3	16	B	-1
33	33	17	B	-1
34	18	18	B	1
35	18	19	A	-1
36	23	19	A	1
37	35	19	A	-1
38	6	20	A	-1
39	12	20	A	-1
