CNA_index	seg_index	subclone_ID	phase	change
0	16	1	B	-1
1	9	2	A	1
2	14	2	A	1
3	22	2	A	-1
4	34	3	A	2
5	9	3	B	1
6	29	3	B	4
7	3	4	A	1
8	39	4	A	-1
9	31	5	A	-1
10	2	5	B	1
11	23	6	A	1
12	23	6	B	-1
13	13	7	A	-1
14	3	8	A	1
15	26	8	A	-1
16	27	8	A	-1
17	28	8	A	-1
18	18	9	A	-1
19	30	10	A	-1
20	36	10	A	-1
21	39	10	A	-1
22	7	10	B	1
23	5	14	A	2
24	2	16	A	-1
25	5	16	A	1
26	7	16	A	1
27	21	16	A	-1
28	18	16	B	3
29	7	17	A	1
30	8	17	A	2
31	24	18	A	2
32	25	19	A	-1
33	27	19	A	-1
34	37	19	A	1
35	17	20	A	-1
36	20	20	A	3
37	30	20	A	-1
38	7	20	B	1
39	33	20	B	-1
