CNA_index	seg_index	subclone_ID	phase	change
0	7	2	A	-1
1	37	2	A	1
2	15	2	B	-1
3	31	2	B	-1
4	38	2	B	1
5	23	3	B	-1
6	23	4	A	-1
7	26	4	A	1
8	28	4	A	1
9	30	4	A	1
10	6	5	A	1
11	20	5	B	-1
12	29	5	B	1
13	31	8	A	-1
14	16	8	B	-1
15	4	9	A	-1
16	2	10	B	-1
17	28	10	B	-1
18	16	13	A	1
19	25	13	B	-1
20	36	13	B	1
21	9	14	B	2
22	16	14	B	-1
23	3	15	B	1
24	9	15	B	1
25	36	16	A	1
26	0	16	B	1
27	8	16	B	-1
28	19	16	B	-1
29	25	16	B	-1
30	28	16	B	-1
31	32	16	B	1
32	38	17	B	1
33	17	18	A	-1
34	20	18	A	-1
35	17	19	B	1
36	28	20	A	1
37	1	20	B	1
38	13	20	B	-1
39	30	20	B	-1
