CNA_index	seg_index	subclone_ID	phase	change
0	1	1	A	2
1	2	1	A	-1
2	5	1	A	-1
3	6	1	A	-1
4	9	1	B	-1
5	4	2	B	1
6	1	3	A	1
7	3	3	A	1
8	1	4	B	1
9	6	5	A	-1
10	3	5	B	2
11	7	5	B	1
12	5	6	B	2
13	7	7	A	1
14	3	8	A	1
15	3	9	A	1
16	5	9	A	-1
17	8	10	A	1
18	9	10	A	2
19	2	10	B	-1
20	5	10	B	7
21	2	12	A	-1
22	8	12	A	2
23	0	12	B	-1
24	4	12	B	1
25	9	13	A	1
26	1	13	B	2
27	4	13	B	1
28	7	14	A	2
29	3	14	B	1
30	8	14	B	-1
31	4	16	B	1
32	0	17	A	1
33	4	18	A	1
34	9	18	A	1
35	5	18	B	1
36	5	19	A	-1
37	8	19	A	1
38	2	19	B	-1
39	6	20	B	1
