CNA_index	seg_index	subclone_ID	phase	change
0	3	1	A	1
1	0	1	B	-1
2	1	1	B	-1
3	4	1	B	1
4	5	1	B	-1
5	4	2	B	1
6	2	3	A	-1
7	4	3	B	1
8	1	4	A	-1
9	3	4	A	2
10	4	4	B	1
11	3	5	A	1
12	6	5	A	-1
13	8	5	B	-1
14	8	6	A	-1
15	2	7	B	-1
16	4	7	B	2
17	4	8	A	-1
18	7	9	A	1
19	4	10	B	1
20	8	10	B	-1
21	2	11	A	-1
22	2	11	B	-1
23	5	12	A	-1
24	6	13	A	-1
25	7	13	A	1
26	7	13	B	-1
27	0	14	A	-1
28	1	14	A	-1
29	8	14	A	-1
30	8	16	A	-1
31	2	16	B	-1
32	5	17	A	-1
33	4	17	B	1
34	6	17	B	-1
35	4	18	A	-1
36	3	18	B	3
37	5	19	A	-1
38	4	19	B	1
39	6	19	B	-1
