CNA_index	seg_index	subclone_ID	phase	change
0	18	2	A	-1
1	8	3	A	-1
2	3	3	B	1
3	2	5	A	1
4	16	5	A	3
5	19	5	A	-1
6	5	6	A	-1
7	9	6	A	1
8	15	6	A	-1
9	18	8	A	-1
10	19	8	A	-1
11	4	8	B	-1
12	6	8	B	1
13	15	8	B	1
14	6	9	B	1
15	15	10	A	-1
16	2	11	A	1
17	3	11	A	-1
18	17	11	A	-1
19	4	11	B	-1
20	12	11	B	1
21	9	12	A	2
22	8	12	B	-1
23	13	13	A	-1
24	19	13	A	-1
25	15	13	B	1
26	6	14	A	1
27	12	14	A	1
28	2	15	A	1
29	5	15	A	-1
30	12	15	A	1
31	7	17	A	-1
32	2	17	B	1
33	10	18	A	-1
34	2	19	A	1
35	16	19	B	2
36	6	20	A	1
37	8	20	A	-1
38	13	20	A	-1
39	16	20	A	2
