CNA_index	seg_index	subclone_ID	phase	change
0	12	1	A	-1
1	33	1	A	2
2	6	1	B	1
3	22	2	A	1
4	23	3	A	1
5	18	4	A	2
6	28	4	A	1
7	6	4	B	1
8	5	5	B	-1
9	14	6	A	1
10	29	6	A	1
11	37	6	B	1
12	31	7	A	1
13	7	7	B	2
14	32	8	A	-1
15	34	8	A	1
16	1	8	B	-1
17	9	9	B	1
18	10	10	A	1
19	27	10	A	-1
20	8	10	B	-1
21	10	10	B	1
22	37	11	B	1
23	11	12	A	2
24	31	12	B	1
25	37	12	B	2
26	10	13	A	3
27	11	13	A	1
28	33	13	A	1
29	30	14	B	1
30	29	15	A	1
31	29	15	B	1
32	30	15	B	1
33	32	16	A	-1
34	36	16	A	-1
35	29	17	A	2
36	2	18	B	2
37	14	18	B	-1
38	1	20	A	1
39	31	20	A	1
