CNA_index	seg_index	subclone_ID	phase	change
0	6	1	A	-1
1	1	2	B	-1
2	9	3	A	1
3	7	3	B	2
4	8	4	A	1
5	1	4	B	-1
6	8	4	B	-1
7	1	6	B	-1
8	3	6	B	1
9	4	6	B	1
10	9	7	A	1
11	0	9	A	3
12	8	9	A	1
13	0	9	B	-1
14	3	9	B	1
15	5	9	B	-1
16	7	9	B	1
17	2	10	B	-1
18	2	11	A	1
19	3	11	A	1
20	2	12	A	1
21	4	12	B	3
22	7	12	B	1
23	8	13	A	1
24	9	13	A	1
25	8	14	A	2
26	0	15	A	2
27	6	15	B	-1
28	7	15	B	1
29	8	16	A	2
30	2	17	A	1
31	3	17	A	1
32	4	17	B	1
33	7	17	B	2
34	9	18	B	1
35	0	19	A	1
36	2	19	A	1
37	8	19	A	1
38	3	19	B	1
39	8	20	B	-1
