CNA_index	seg_index	subclone_ID	phase	change
0	7	1	A	2
1	16	1	A	1
2	1	2	A	-1
3	12	2	A	-1
4	18	2	A	-1
5	19	2	A	1
6	30	2	A	1
7	38	3	A	-1
8	37	4	A	-1
9	38	4	A	-1
10	9	5	A	-1
11	22	5	A	1
12	27	5	B	-1
13	35	5	B	-1
14	20	6	A	-1
15	22	7	A	1
16	11	7	B	2
17	15	8	A	-1
18	23	8	A	-1
19	12	8	B	-1
20	26	8	B	1
21	2	10	A	1
22	2	10	B	-1
23	17	12	A	-1
24	30	12	A	3
25	37	12	A	-1
26	0	12	B	-1
27	4	14	A	-1
28	33	14	A	-1
29	26	15	A	1
30	36	16	A	-1
31	39	16	A	-1
32	2	17	A	1
33	15	17	B	-1
34	17	18	A	-1
35	21	18	A	2
36	9	18	B	-1
37	20	18	B	-1
38	33	18	B	-1
39	2	19	A	1
