CNA_index	seg_index	subclone_ID	phase	change
0	1	1	A	1
1	5	2	B	2
2	1	3	A	2
3	7	3	A	3
4	3	3	B	-1
5	7	4	A	1
6	4	4	B	1
7	8	4	B	1
8	0	6	B	4
9	8	7	B	1
10	0	9	A	-1
11	2	9	A	1
12	4	9	A	-1
13	9	9	A	2
14	4	9	B	1
15	5	9	B	2
16	2	10	A	1
17	8	10	A	-1
18	2	10	B	1
19	1	12	A	1
20	7	13	A	1
21	5	13	B	1
22	2	15	A	1
23	3	15	A	1
24	4	15	A	-1
25	5	15	A	-1
26	0	15	B	2
27	2	15	B	1
28	7	15	B	1
29	0	16	A	-1
30	2	16	A	1
31	8	16	A	-1
32	0	17	A	-1
33	6	17	A	1
34	4	18	A	-1
35	1	19	B	1
36	6	19	B	1
37	2	20	A	1
38	8	20	A	-1
39	3	20	B	-1
