SSM_index	CNA_index
0	35
1	5
1	12
1	19
1	24
2	3
2	14
2	25
2	31
2	37
4	4
5	4
6	2
6	20
7	2
7	20
8	5
8	12
8	19
9	5
9	12
9	19
10	7
10	21
11	36
12	36
13	36
14	10
14	22
15	10
15	22
16	17
17	17
18	15
18	32
18	34
18	38
19	15
19	32
19	34
19	38
20	15
20	32
20	34
20	38
21	5
21	12
21	19
22	8
23	14
23	31
23	37
24	10
24	22
25	6
25	33
25	39
26	9
28	11
28	16
28	18
29	20
30	20
31	5
31	12
31	19
32	7
32	21
33	7
33	21
34	7
34	21
35	7
35	21
36	8
37	13
38	13
39	13
40	13
41	36
42	14
42	31
42	37
43	10
43	22
44	10
44	22
45	10
45	22
46	6
46	33
46	39
47	6
47	33
47	39
48	6
48	33
48	39
49	15
49	32
49	34
49	38
50	13
51	17
52	7
52	21
53	10
53	22
55	12
56	36
57	36
58	10
59	17
62	11
62	16
64	35
66	13
67	14
67	37
68	33
68	39
69	33
69	39
70	17
71	15
71	32
71	34
71	38
73	12
75	15
93	18
97	19
100	31
101	22
102	22
103	22
110	19
111	22
115	27
142	30
143	30
144	30
145	30
150	31
159	36
160	36
161	37
162	33
162	39
163	32
163	34
163	38
165	36
166	37
167	34
167	38
181	36
182	36
183	36
184	36
185	37
186	37
187	39
188	39
189	39
190	38
191	38
193	38
195	38
