CNA_index	seg_index	subclone_ID	phase	change
0	7	1	A	2
1	24	1	A	-1
2	37	1	B	-1
3	23	3	A	-1
4	35	3	A	-1
5	9	3	B	-1
6	30	3	B	1
7	24	4	B	-1
8	35	4	B	1
9	36	4	B	-1
10	17	5	A	1
11	18	5	B	1
12	6	7	A	1
13	12	7	A	-1
14	4	9	A	-1
15	2	10	A	1
16	21	10	A	-1
17	7	11	B	2
18	18	12	A	-1
19	25	12	A	1
20	29	12	A	-1
21	24	13	A	-1
22	7	13	B	1
23	9	13	B	-1
24	12	14	A	-1
25	26	14	A	-1
26	37	14	A	-1
27	23	14	B	1
28	5	15	A	-1
29	13	15	A	-1
30	29	15	A	-1
31	39	15	A	1
32	19	16	B	1
33	1	18	A	1
34	10	18	B	-1
35	18	19	A	-1
36	20	19	A	-1
37	28	19	B	-1
38	22	20	A	-1
39	30	20	A	-1
