SSM_index	CNA_index
1	31
2	2
5	12
5	32
6	1
6	4
6	10
6	13
6	16
6	19
6	20
6	26
6	30
6	33
6	36
8	31
9	2
10	8
10	25
10	28
10	38
11	5
13	31
14	31
15	2
19	3
19	17
19	21
19	27
20	7
20	24
20	35
21	5
22	5
23	5
24	5
25	5
26	5
27	5
28	5
30	31
31	31
32	31
33	31
34	31
35	11
36	11
37	11
38	11
45	14
45	37
46	14
46	37
47	14
47	37
48	14
48	37
49	14
49	37
50	14
50	37
51	12
51	32
52	12
52	32
53	12
53	32
54	8
54	25
54	28
54	38
55	15
55	23
55	39
56	6
57	7
57	24
57	35
58	7
58	24
58	35
59	7
59	24
59	35
60	9
61	9
64	31
66	31
67	31
68	11
69	11
70	11
72	22
72	34
73	15
73	23
73	39
76	12
76	32
77	12
77	32
78	17
78	21
78	27
79	17
79	21
79	27
80	22
80	34
81	15
81	23
81	39
88	32
89	32
90	25
90	28
90	38
91	25
91	28
91	38
92	34
93	15
93	39
94	15
94	39
95	29
106	21
121	22
149	31
152	37
153	37
154	37
155	37
156	32
157	25
157	28
157	38
158	28
158	38
159	39
160	35
161	35
165	31
166	31
167	31
170	32
171	35
172	29
174	28
174	38
175	32
177	38
178	28
178	38
184	38
185	34
186	39
192	39
