CNA_index	seg_index	subclone_ID	phase	change
0	0	1	A	-1
1	11	1	A	-1
2	14	1	A	1
3	14	2	A	3
4	5	3	A	1
5	13	3	A	-1
6	15	3	B	2
7	7	5	A	-1
8	5	8	A	1
9	3	10	A	-1
10	7	10	A	-1
11	17	10	A	1
12	7	10	B	-1
13	5	11	A	1
14	9	11	A	-1
15	17	11	B	-1
16	5	13	A	1
17	8	13	A	1
18	12	13	A	-1
19	16	13	A	-1
20	19	13	A	-1
21	14	13	B	1
22	6	14	A	1
23	11	14	A	-1
24	18	14	A	-1
25	5	16	A	2
26	11	16	A	-1
27	15	16	A	-1
28	3	16	B	-1
29	9	17	A	-1
30	9	17	B	4
31	12	17	B	-1
32	5	18	A	1
33	8	18	A	1
34	0	19	A	-1
35	5	19	A	2
36	11	19	A	-1
37	12	19	A	-1
38	17	19	B	-1
39	11	20	B	-1
