SSM_index	CNA_index
0	5
0	16
0	25
2	18
3	18
4	5
4	16
4	25
5	5
5	16
5	25
6	1
6	22
6	38
7	13
7	19
8	20
8	27
9	20
9	27
10	4
11	4
12	4
13	4
14	10
14	30
14	34
15	6
15	14
16	6
16	14
17	6
17	14
18	8
20	12
26	1
28	30
31	32
32	32
36	3
37	13
38	30
39	30
45	17
45	36
46	17
46	36
47	17
47	36
48	18
49	18
50	18
51	18
52	16
52	25
53	9
53	37
54	9
54	37
55	22
55	38
56	22
56	38
57	19
58	19
59	19
60	20
60	27
61	33
62	10
62	34
63	10
63	34
64	10
64	34
65	23
66	23
67	23
68	23
69	23
70	23
71	23
72	23
73	23
74	23
75	35
76	35
77	35
78	35
82	8
83	8
84	28
85	28
86	39
103	12
106	14
114	17
114	36
115	17
115	36
116	17
116	36
117	18
118	21
118	24
118	26
119	34
120	34
121	23
123	35
125	39
126	36
127	37
128	21
128	24
128	26
129	22
129	38
130	34
131	35
134	28
135	39
137	25
138	37
139	38
140	38
142	27
146	34
147	34
148	34
149	35
150	35
151	35
152	35
156	39
