SSM_index	CNA_index
0	1
0	16
2	3
2	7
2	24
2	27
2	37
3	8
4	8
5	18
5	33
6	9
6	10
6	19
6	31
7	9
7	10
7	19
7	31
8	4
8	12
8	20
8	23
8	34
8	39
9	28
10	26
10	36
11	16
12	16
13	16
14	16
15	16
16	16
19	3
19	7
19	24
19	27
19	37
21	25
22	25
23	25
24	25
25	21
26	21
27	8
28	8
29	22
29	30
29	32
29	38
30	18
30	33
31	9
31	10
31	19
31	31
32	16
34	25
35	25
36	25
37	12
37	20
37	23
37	34
37	39
38	26
38	36
40	25
41	21
42	18
42	33
43	18
43	33
44	18
44	33
45	10
45	19
45	31
46	12
46	20
46	23
46	34
46	39
47	28
48	28
49	26
49	36
50	16
51	16
52	16
53	16
59	14
59	29
60	25
61	25
90	28
91	28
92	28
95	29
96	21
97	21
98	21
101	26
101	36
104	29
119	31
128	29
129	25
130	31
131	35
132	26
132	36
133	26
133	36
134	25
135	25
136	25
138	29
139	30
139	32
139	38
140	31
141	34
141	39
142	28
143	36
154	29
155	27
155	37
156	37
157	34
157	39
160	33
162	34
162	39
163	36
164	36
165	36
179	32
179	38
187	36
188	36
