SSM_index	CNA_index
2	2
6	9
7	5
8	5
9	5
10	5
11	5
12	10
13	11
13	17
20	8
20	12
20	16
20	18
21	8
21	12
21	16
21	18
24	6
24	7
24	13
30	5
31	5
32	10
33	10
34	10
35	10
36	10
37	10
38	10
39	11
39	17
40	14
48	8
48	12
48	16
48	18
49	8
49	12
49	16
49	18
50	8
50	12
50	16
50	18
51	8
51	12
51	16
51	18
52	8
52	12
52	16
52	18
55	6
55	7
55	13
56	6
56	7
56	13
67	9
68	9
69	10
71	14
72	8
72	12
72	16
72	18
73	9
74	10
75	11
75	17
76	14
77	8
77	12
77	16
77	18
78	7
78	13
80	15
82	8
82	12
82	16
82	18
83	12
83	16
83	18
84	13
86	10
87	10
88	14
89	13
93	11
94	12
95	13
102	13
127	17
128	17
135	16
135	18
136	16
136	18
137	18
171	18
173	18
