SSM_index	CNA_index
0	29
1	1
1	8
1	18
1	25
2	21
3	21
4	3
4	14
4	22
5	15
5	24
6	7
6	32
7	31
12	1
34	38
35	38
37	14
38	15
39	15
46	5
68	11
69	12
70	38
71	14
73	9
74	16
75	16
76	10
77	10
78	10
79	17
82	11
83	11
84	12
85	12
86	38
87	38
88	38
89	38
90	38
91	38
92	38
93	39
96	13
97	13
98	13
99	14
100	14
101	14
102	14
103	14
104	15
105	15
111	37
115	12
116	38
117	38
118	38
119	14
128	31
129	29
130	29
131	35
132	32
133	29
134	34
135	28
138	35
139	32
140	32
141	32
142	31
143	33
147	30
148	31
150	35
151	35
152	35
153	35
154	36
157	32
160	35
165	31
166	31
168	32
171	35
172	35
174	32
