CNA_index	seg_index	subclone_ID	phase	change
0	2	1	A	-1
1	4	1	A	-1
2	8	1	A	-1
3	9	1	A	-1
4	9	1	B	-1
5	5	2	B	-1
6	5	3	A	1
7	0	3	B	1
8	2	3	B	2
9	4	3	B	-1
10	4	4	A	-1
11	9	4	A	-1
12	2	6	B	1
13	7	7	B	2
14	0	8	B	1
15	3	8	B	2
16	0	9	A	1
17	2	9	A	-1
18	3	9	A	-1
19	9	9	B	-1
20	8	10	B	1
21	4	11	A	-1
22	9	12	A	-1
23	2	12	B	1
24	5	13	A	1
25	0	14	A	1
26	5	14	A	1
27	0	14	B	1
28	2	14	B	1
29	7	15	A	-1
30	2	15	B	2
31	8	15	B	1
32	6	16	A	-1
33	8	16	A	-1
34	6	16	B	1
35	0	18	A	1
36	6	18	A	-1
37	6	19	B	1
38	1	20	A	-1
39	5	20	A	1
