SSM_index	CNA_index
12	28
20	9
20	25
21	9
21	25
22	9
22	25
23	17
24	26
25	7
25	27
26	7
26	27
30	28
31	28
32	28
33	12
34	12
35	8
35	10
35	34
36	8
36	10
36	34
37	19
37	22
38	29
38	39
39	13
39	24
40	13
40	24
41	14
41	16
41	30
53	15
54	15
55	15
56	15
57	9
57	25
58	9
58	25
59	9
59	25
60	9
60	25
61	17
62	17
63	7
63	27
64	7
64	27
65	7
65	27
68	28
69	28
70	12
71	12
72	13
72	24
73	11
77	14
77	16
77	30
79	15
80	17
81	27
82	27
83	28
84	28
85	28
86	19
86	22
87	29
87	39
88	14
88	16
88	30
90	19
94	17
105	20
121	25
131	25
132	25
133	25
144	30
145	30
193	36
194	39
198	39
