CNA_index	seg_index	subclone_ID	phase	change
0	1	2	A	-1
1	14	3	A	-1
2	23	3	B	-1
3	8	4	A	-1
4	18	4	A	1
5	20	4	A	-1
6	13	4	B	1
7	15	5	A	1
8	25	5	A	2
9	4	5	B	1
10	10	5	B	1
11	33	5	B	-1
12	38	6	A	1
13	27	7	A	1
14	38	7	A	2
15	39	7	B	-1
16	39	8	A	-1
17	21	9	A	-1
18	22	9	A	-1
19	25	9	A	3
20	35	9	A	-1
21	18	9	B	2
22	1	11	B	-1
23	4	11	B	1
24	5	11	B	-1
25	37	12	A	2
26	24	13	B	-1
27	4	14	A	-1
28	9	14	A	1
29	31	14	A	-1
30	9	16	A	1
31	11	17	B	-1
32	15	17	B	1
33	13	18	A	-1
34	3	18	B	-1
35	23	18	B	-1
36	36	18	B	-1
37	28	19	A	1
38	1	20	B	-1
39	6	20	B	-1
