CNA_index	seg_index	subclone_ID	phase	change
0	15	1	A	-1
1	13	2	B	2
2	0	3	A	1
3	3	3	A	1
4	4	3	A	2
5	12	3	A	-1
6	4	3	B	2
7	14	4	B	1
8	15	4	B	-1
9	2	5	B	1
10	13	5	B	1
11	19	5	B	1
12	2	7	A	-1
13	2	7	B	1
14	5	7	B	1
15	1	8	A	1
16	9	8	A	-1
17	5	9	B	1
18	3	10	A	1
19	7	10	A	-1
20	19	10	A	2
21	17	10	B	-1
22	18	10	B	-1
23	8	12	A	1
24	3	13	A	2
25	6	13	B	1
26	2	14	B	2
27	19	14	B	1
28	3	15	A	1
29	11	15	B	-1
30	13	15	B	3
31	6	17	A	-1
32	11	19	A	-1
33	18	19	A	-1
34	12	19	B	2
35	14	19	B	1
36	19	19	B	1
37	8	20	A	1
38	16	20	A	-1
39	14	20	B	1
