CNA_index	seg_index	subclone_ID	phase	change
0	4	1	A	1
1	7	1	B	-1
2	5	2	A	1
3	8	2	A	1
4	8	3	A	3
5	6	4	A	1
6	7	4	A	-1
7	8	4	A	2
8	9	4	A	1
9	5	5	A	2
10	6	5	A	1
11	8	5	A	2
12	9	5	A	2
13	0	5	B	-1
14	3	5	B	-1
15	8	5	B	-1
16	6	7	A	1
17	5	8	A	2
18	7	9	A	-1
19	9	9	A	1
20	8	10	A	2
21	1	11	A	-1
22	5	11	A	1
23	8	11	A	1
24	3	13	B	-1
25	3	14	A	-1
26	6	14	A	1
27	5	14	B	-1
28	5	15	A	1
29	0	15	B	-1
30	8	15	B	-1
31	0	17	A	-1
32	2	17	A	-1
33	6	17	A	1
34	9	17	A	1
35	4	18	B	-1
36	6	18	B	-1
37	5	19	A	2
38	6	19	A	2
39	2	20	B	-1
