CNA_index	seg_index	subclone_ID	phase	change
0	1	1	A	3
1	7	1	A	1
2	17	1	A	1
3	19	1	A	1
4	2	1	B	1
5	10	1	B	1
6	3	2	A	3
7	15	2	A	1
8	1	3	A	1
9	5	3	A	1
10	1	4	A	2
11	4	4	A	1
12	5	4	A	4
13	14	4	A	2
14	19	4	A	1
15	16	4	B	-1
16	17	4	B	1
17	15	7	A	1
18	0	7	B	1
19	6	9	A	3
20	2	9	B	1
21	7	9	B	-1
22	2	10	A	-1
23	17	11	B	2
24	9	12	A	2
25	14	12	A	1
26	11	14	A	-1
27	13	14	A	1
28	17	15	A	1
29	14	15	B	2
30	5	16	A	1
31	6	16	A	1
32	7	16	A	2
33	13	16	A	1
34	18	16	A	1
35	5	17	A	1
36	17	17	A	1
37	11	18	A	-1
38	11	18	B	-1
39	17	20	B	1
