SSM_index	CNA_index
0	4
0	10
0	17
1	18
1	19
3	11
4	11
5	8
7	15
8	9
9	16
27	2
28	4
28	10
28	17
29	4
29	10
29	17
30	18
30	19
31	14
34	11
35	12
36	8
37	8
38	8
39	5
40	5
41	5
44	15
45	15
46	15
47	15
48	15
49	16
51	3
51	7
52	18
52	19
53	18
53	19
54	18
54	19
56	11
57	11
58	12
59	8
60	5
61	5
62	6
66	15
67	16
68	16
69	16
71	19
74	6
95	18
96	14
99	15
100	15
101	9
102	16
103	13
104	13
108	18
109	18
110	18
111	18
112	14
113	14
114	14
116	12
117	12
130	15
131	15
136	16
138	17
139	17
141	18
145	15
146	15
148	18
149	14
