CNA_index	seg_index	subclone_ID	phase	change
0	6	1	B	3
1	2	2	B	1
2	17	2	B	2
3	7	4	B	1
4	6	5	A	1
5	10	5	A	1
6	5	5	B	-1
7	11	5	B	-1
8	6	6	B	2
9	3	7	A	-1
10	7	7	A	2
11	9	7	A	1
12	0	7	B	-1
13	15	7	B	2
14	16	7	B	-1
15	19	7	B	2
16	2	8	A	1
17	13	8	A	2
18	16	8	A	-1
19	18	8	B	-1
20	11	9	A	-1
21	12	9	B	-1
22	7	10	B	1
23	0	11	A	2
24	7	12	A	1
25	14	12	B	-1
26	10	13	B	-1
27	7	14	A	1
28	19	14	A	-1
29	7	14	B	1
30	11	14	B	-1
31	2	15	B	1
32	6	15	B	1
33	18	16	A	2
34	6	16	B	1
35	10	18	A	1
36	2	18	B	2
37	1	19	B	-1
38	6	19	B	1
39	1	20	A	1
