SSM_index	seg_index	subclone_ID
0	1	1
1	1	1
2	3	1
3	3	1
4	5	1
5	6	1
6	6	1
7	7	1
8	8	1
9	8	1
10	9	1
11	0	1
12	0	2
13	0	2
14	0	2
15	2	2
16	2	2
17	2	2
18	3	2
19	3	2
20	3	2
21	3	2
22	3	2
23	3	2
24	4	2
25	5	2
26	6	2
27	7	2
28	7	2
29	8	2
30	8	2
31	8	2
32	8	2
33	8	2
34	9	2
35	9	2
36	0	2
37	0	2
38	0	2
39	0	2
40	0	2
41	0	2
42	3	2
43	3	2
44	5	2
45	7	2
46	8	2
47	8	2
48	8	2
49	0	3
50	3	3
51	5	3
52	8	3
53	8	3
54	9	3
55	9	3
56	3	3
57	5	3
58	5	3
59	0	4
60	2	4
61	8	4
62	8	4
63	9	4
64	3	4
65	0	5
66	3	5
67	6	5
68	9	5
69	8	5
70	3	6
71	6	6
72	1	6
73	2	7
74	7	7
75	8	7
76	6	7
77	1	8
78	1	8
79	3	8
80	3	8
81	6	8
82	8	8
83	1	8
84	1	9
85	6	9
86	7	9
87	8	9
88	8	9
89	8	9
90	0	10
91	5	10
92	9	10
93	2	11
94	3	11
95	3	11
96	6	11
97	7	11
98	7	11
99	4	11
100	6	11
101	9	11
102	5	12
103	7	12
104	9	12
105	6	12
106	7	12
107	0	13
108	7	13
109	2	13
110	0	14
111	3	14
112	8	14
113	2	15
114	5	15
115	8	15
116	9	15
117	2	15
118	0	16
119	0	16
120	2	16
121	3	16
122	3	16
123	3	16
124	3	16
125	6	16
126	7	16
127	8	16
128	8	16
129	9	16
130	4	16
131	8	16
132	8	16
133	9	16
134	9	16
135	9	16
136	1	17
137	3	17
138	3	17
139	5	17
140	5	17
141	8	17
142	9	17
143	7	17
144	0	18
145	0	18
146	0	18
147	0	18
148	0	18
149	0	18
150	0	18
151	0	18
152	0	18
153	0	18
154	0	18
155	2	18
156	2	18
157	3	18
158	3	18
159	3	18
160	3	18
161	3	18
162	3	18
163	3	18
164	5	18
165	6	18
166	6	18
167	6	18
168	7	18
169	7	18
170	8	18
171	8	18
172	8	18
173	8	18
174	8	18
175	8	18
176	9	18
177	6	18
178	6	18
179	7	18
180	8	18
181	8	18
182	8	18
183	9	18
184	9	18
185	0	19
186	0	19
187	3	19
188	5	19
189	5	19
190	5	19
191	7	19
192	9	19
193	9	19
194	4	19
195	7	19
196	0	20
197	3	20
198	3	20
199	3	20
