CNA_index	seg_index	subclone_ID	phase	change
0	4	1	A	-1
1	2	2	B	-1
2	7	2	B	1
3	1	3	A	-1
4	7	3	B	1
5	2	4	A	1
6	1	4	B	1
7	0	5	B	-1
8	1	5	B	1
9	6	5	B	-1
10	1	6	A	-1
11	6	6	A	-1
12	4	6	B	-1
13	1	7	B	2
14	1	8	B	2
15	6	8	B	-1
16	7	8	B	1
17	9	8	B	-1
18	7	9	B	1
19	4	10	B	-1
20	4	11	B	-1
21	1	12	B	1
22	5	12	B	2
23	7	12	B	1
24	6	13	A	-1
25	8	13	A	2
26	3	15	B	2
27	7	15	B	1
28	6	16	B	-1
29	7	17	A	-1
30	7	17	B	2
31	8	17	B	-1
32	6	18	B	-1
33	7	18	B	1
34	6	19	A	-1
35	1	19	B	2
36	7	19	B	1
37	4	20	A	-1
38	7	20	B	1
39	8	20	B	-1
