SSM_index	CNA_index
1	10
1	12
2	10
2	12
5	6
8	3
8	18
9	9
10	4
11	4
12	19
13	5
13	7
14	10
14	12
16	15
17	5
17	7
18	5
18	7
20	10
20	12
21	10
21	12
23	8
24	8
47	10
47	12
48	14
48	17
50	6
55	19
56	19
57	19
59	7
60	13
69	10
69	12
70	10
70	12
83	19
84	19
85	19
86	15
89	10
89	12
91	13
92	13
93	14
93	17
99	16
100	19
101	19
105	14
105	17
110	16
111	15
112	15
114	12
117	13
118	13
119	14
119	17
126	19
127	19
128	19
129	19
130	19
131	19
132	19
133	19
134	15
137	18
138	19
139	15
148	19
151	19
161	17
169	19
195	18
