CNA_index	seg_index	subclone_ID	phase	change
0	6	1	A	-1
1	9	1	A	2
2	8	1	B	1
3	18	1	B	1
4	8	2	B	1
5	13	2	B	1
6	9	3	B	1
7	16	3	B	-1
8	5	4	A	1
9	10	4	B	1
10	13	4	B	1
11	18	4	B	1
12	19	4	B	-1
13	14	8	B	-1
14	18	10	A	1
15	2	10	B	-1
16	18	10	B	1
17	3	11	A	1
18	9	11	B	2
19	15	12	A	-1
20	1	12	B	1
21	3	14	A	1
22	0	15	A	1
23	3	15	A	1
24	9	15	A	1
25	18	15	A	1
26	2	15	B	-1
27	5	15	B	2
28	5	16	B	2
29	7	18	A	1
30	8	18	B	1
31	9	18	B	1
32	14	19	A	1
33	0	19	B	1
34	18	19	B	1
35	3	20	B	-1
36	6	20	B	-1
37	8	20	B	1
38	10	20	B	1
39	11	20	B	-1
