CNA_index	seg_index	subclone_ID	phase	change
0	12	2	B	1
1	17	2	B	1
2	11	3	B	1
3	8	4	B	-1
4	1	5	B	1
5	17	5	B	1
6	16	6	A	-1
7	17	7	B	1
8	3	8	A	-1
9	18	8	A	1
10	9	8	B	1
11	12	8	B	1
12	13	8	B	1
13	17	8	B	1
14	9	10	B	1
15	14	10	B	-1
16	17	10	B	1
17	0	12	A	-1
18	3	12	B	1
19	2	13	A	-1
20	9	13	A	-1
21	12	13	A	-1
22	17	13	A	-1
23	0	13	B	1
24	4	13	B	-1
25	3	14	A	-1
26	5	14	B	-1
27	14	15	A	-1
28	15	17	A	-1
29	17	17	B	1
30	18	17	B	-1
31	17	18	B	1
32	10	19	A	1
33	1	19	B	1
34	6	19	B	-1
35	19	19	B	-1
36	0	20	A	-1
37	2	20	B	-1
38	14	20	B	-1
39	19	20	B	-1
