CNA_index	seg_index	subclone_ID	phase	change
0	5	1	A	2
1	7	1	B	-1
2	3	3	A	1
3	8	4	A	1
4	7	5	A	-1
5	1	7	A	-1
6	3	7	A	1
7	5	7	A	1
8	9	7	A	1
9	9	9	A	1
10	2	10	A	-1
11	9	10	B	1
12	6	11	A	1
13	9	11	A	1
14	3	11	B	-1
15	6	11	B	-1
16	9	11	B	1
17	1	12	A	-1
18	4	12	A	-1
19	0	13	A	2
20	5	13	A	2
21	6	13	A	1
22	2	14	A	-1
23	9	14	A	1
24	0	15	A	1
25	5	15	A	2
26	8	15	A	1
27	5	16	A	1
28	0	16	B	-1
29	0	17	A	1
30	4	17	A	-1
31	5	17	B	1
32	3	18	A	2
33	7	18	A	-1
34	8	18	A	1
35	3	19	A	2
36	5	19	A	1
37	9	19	A	2
38	1	20	B	-1
39	2	20	B	-1
