CNA_index	seg_index	subclone_ID	phase	change
0	1	1	B	-1
1	2	1	B	2
2	7	2	A	3
3	9	2	A	1
4	4	4	A	-1
5	6	4	B	1
6	1	5	A	-1
7	5	6	A	-1
8	2	6	B	1
9	7	6	B	-1
10	3	7	A	1
11	7	8	A	1
12	0	9	A	-1
13	0	9	B	-1
14	7	9	B	-1
15	5	10	A	-1
16	7	10	A	1
17	3	11	A	1
18	3	11	B	-1
19	2	13	A	-1
20	6	13	A	1
21	9	13	A	1
22	2	14	A	-1
23	6	14	A	1
24	7	14	A	2
25	1	15	A	-1
26	3	15	A	1
27	3	15	B	-1
28	2	16	A	-1
29	5	16	A	-1
30	7	16	B	-1
31	4	17	A	-1
32	6	17	A	2
33	7	17	A	2
34	3	17	B	-1
35	9	17	B	1
36	1	18	A	-1
37	9	18	B	2
38	3	19	A	1
39	8	19	A	1
