CNA_index	seg_index	subclone_ID	phase	change
0	16	1	A	1
1	17	1	A	2
2	36	1	A	1
3	1	2	A	-1
4	15	2	A	-1
5	26	2	A	1
6	29	2	A	2
7	36	2	A	1
8	38	2	A	-1
9	25	4	A	1
10	8	5	A	1
11	9	5	A	1
12	29	5	B	-1
13	20	6	A	1
14	17	7	A	1
15	27	7	B	3
16	28	7	B	1
17	24	8	A	-1
18	13	9	A	1
19	14	9	A	1
20	36	9	A	1
21	20	11	A	4
22	16	11	B	2
23	4	12	A	-1
24	14	12	A	1
25	19	12	A	1
26	20	12	A	1
27	20	14	A	1
28	24	15	B	2
29	15	16	A	-1
30	16	16	A	1
31	2	16	B	1
32	17	17	A	1
33	29	17	A	2
34	8	18	A	1
35	22	18	A	-1
36	24	18	A	-1
37	35	19	A	1
38	20	20	A	1
39	21	20	A	1
