CNA_index	seg_index	subclone_ID	phase	change
0	0	1	A	1
1	15	1	B	-1
2	17	1	B	3
3	14	2	B	1
4	0	3	A	2
5	1	3	A	-1
6	15	3	A	2
7	6	3	B	-1
8	17	3	B	2
9	12	4	A	1
10	1	5	A	-1
11	12	5	A	1
12	11	5	B	-1
13	6	6	A	-1
14	9	6	A	-1
15	17	6	A	2
16	18	6	A	-1
17	18	6	B	-1
18	8	7	A	1
19	11	8	A	1
20	19	8	A	1
21	1	8	B	1
22	7	10	A	1
23	4	11	B	1
24	3	13	A	-1
25	6	14	A	-1
26	9	14	B	2
27	0	15	A	1
28	16	15	A	-1
29	1	15	B	2
30	16	15	B	1
31	7	17	A	1
32	12	17	A	1
33	8	17	B	-1
34	15	19	A	1
35	18	19	A	-1
36	19	19	A	1
37	0	20	A	1
38	18	20	A	-1
39	4	20	B	1
