CNA_index	seg_index	subclone_ID	phase	change
0	14	1	A	1
1	8	1	B	1
2	15	2	A	-1
3	0	2	B	-1
4	5	2	B	1
5	13	2	B	2
6	14	2	B	3
7	19	3	A	1
8	3	4	A	-1
9	5	4	A	1
10	8	4	A	-1
11	10	5	B	-1
12	4	6	B	1
13	6	6	B	1
14	18	6	B	-1
15	0	7	A	-1
16	5	7	A	2
17	11	8	B	1
18	4	9	A	-1
19	2	9	B	1
20	3	9	B	2
21	6	9	B	1
22	7	11	A	1
23	7	11	B	1
24	9	12	B	1
25	4	13	A	-1
26	11	13	A	2
27	19	13	B	-1
28	1	14	A	-1
29	9	15	A	1
30	19	15	A	1
31	2	16	A	1
32	12	16	A	-1
33	17	16	A	2
34	18	16	A	1
35	19	16	A	1
36	9	16	B	2
37	2	20	A	1
38	10	20	A	-1
39	18	20	A	1
