SSM_index	CNA_index
0	5
0	20
0	28
0	35
1	10
1	12
1	25
2	18
2	26
3	7
3	13
3	34
4	15
5	19
18	16
19	13
19	34
22	10
22	12
22	25
23	10
23	12
23	25
24	31
24	38
25	19
27	8
27	17
28	8
28	17
32	11
33	11
34	22
34	29
34	36
35	22
35	29
35	36
36	9
37	14
38	24
39	24
40	24
41	24
42	30
42	39
43	10
43	12
43	25
44	10
44	12
44	25
45	10
45	12
45	25
46	21
46	33
47	21
47	33
48	18
48	26
49	13
49	34
50	31
50	38
51	31
51	38
52	31
52	38
53	19
54	19
55	19
57	8
57	17
58	8
58	17
59	11
60	23
60	32
61	23
61	32
62	9
63	14
64	14
65	21
65	33
66	13
66	34
67	17
68	20
68	28
68	35
69	13
69	34
70	17
71	17
72	23
72	32
73	23
73	32
75	21
75	33
76	21
76	33
77	19
78	19
80	17
81	23
81	32
82	24
83	25
84	25
85	25
86	25
87	25
88	21
88	33
89	34
91	31
91	38
93	17
94	17
95	20
95	28
95	35
97	25
98	25
99	25
100	25
101	34
105	31
105	38
106	31
106	38
107	19
109	17
110	17
111	22
111	29
111	36
112	25
114	24
115	30
120	30
127	31
128	31
144	34
145	34
146	38
150	36
165	38
172	39
178	39
179	39
