CNA_index	seg_index	subclone_ID	phase	change
0	22	1	A	1
1	7	1	B	-1
2	24	1	B	2
3	31	1	B	2
4	7	3	A	2
5	25	3	A	1
6	11	3	B	1
7	3	4	A	-1
8	4	4	A	1
9	29	4	A	1
10	11	4	B	1
11	21	4	B	1
12	23	4	B	2
13	4	5	B	-1
14	32	5	B	-1
15	17	6	B	1
16	30	6	B	1
17	19	7	A	1
18	37	7	A	2
19	13	7	B	1
20	6	8	A	-1
21	4	9	A	2
22	3	10	B	2
23	9	11	A	1
24	14	11	B	1
25	15	11	B	1
26	23	11	B	1
27	14	12	B	1
28	8	14	A	1
29	20	14	B	2
30	24	14	B	1
31	7	15	A	1
32	24	16	B	1
33	32	17	A	2
34	21	18	B	2
35	21	19	A	2
36	24	19	B	1
37	33	19	B	1
38	34	19	B	-1
39	22	20	B	2
