CNA_index	seg_index	subclone_ID	phase	change
0	3	2	A	1
1	14	2	A	2
2	30	2	A	-1
3	1	2	B	2
4	3	2	B	-1
5	25	2	B	1
6	19	3	A	1
7	11	3	B	1
8	23	3	B	1
9	29	3	B	2
10	0	4	A	1
11	39	4	A	1
12	21	5	B	1
13	4	6	A	-1
14	24	6	B	1
15	33	6	B	-1
16	25	8	B	2
17	1	10	A	1
18	17	10	A	1
19	18	10	A	1
20	15	10	B	2
21	28	10	B	2
22	1	12	A	2
23	6	12	B	1
24	29	12	B	2
25	35	13	A	-1
26	39	13	B	1
27	33	15	B	-1
28	34	15	B	1
29	38	15	B	-1
30	7	16	B	-1
31	21	17	A	1
32	31	17	B	1
33	35	17	B	1
34	24	18	A	1
35	1	19	A	1
36	9	19	A	-1
37	38	19	A	1
38	30	19	B	-1
39	14	20	B	-1
