CNA_index	seg_index	subclone_ID	phase	change
0	9	1	A	1
1	6	1	B	1
2	9	2	B	1
3	7	3	A	-1
4	5	4	A	4
5	8	4	A	-1
6	1	4	B	1
7	6	4	B	1
8	1	5	A	1
9	3	5	A	-1
10	5	5	A	1
11	3	5	B	-1
12	5	5	B	-1
13	0	6	B	-1
14	2	6	B	-1
15	1	8	A	1
16	6	8	A	-1
17	6	8	B	1
18	5	9	B	-1
19	6	9	B	1
20	9	9	B	1
21	1	10	B	1
22	2	10	B	-1
23	2	11	A	1
24	6	11	B	2
25	9	11	B	1
26	5	12	A	1
27	6	12	A	-1
28	1	13	A	1
29	6	13	A	-1
30	1	14	B	2
31	2	14	B	-1
32	2	15	A	1
33	3	15	A	-1
34	3	15	B	-1
35	9	15	B	1
36	3	18	B	-1
37	6	18	B	1
38	9	18	B	1
39	9	19	B	3
