CNA_index	seg_index	subclone_ID	phase	change
0	3	1	A	2
1	7	1	B	-1
2	0	2	A	1
3	0	2	B	-1
4	8	2	B	1
5	0	3	A	2
6	1	4	A	1
7	1	4	B	-1
8	4	4	B	2
9	5	4	B	1
10	3	5	A	2
11	2	5	B	1
12	9	5	B	1
13	0	6	A	1
14	7	6	A	-1
15	8	6	A	-1
16	3	8	A	1
17	4	8	A	-1
18	9	8	A	1
19	4	8	B	1
20	5	9	A	1
21	8	9	A	-1
22	0	12	A	1
23	4	12	A	-1
24	3	12	B	-1
25	9	12	B	1
26	2	13	A	-1
27	6	13	A	-1
28	4	14	A	-1
29	3	14	B	-1
30	5	15	A	2
31	2	15	B	1
32	6	16	B	-1
33	5	17	A	2
34	4	17	B	1
35	4	19	A	-1
36	5	19	A	1
37	7	19	A	-1
38	2	20	A	-1
39	3	20	B	-1
