CNA_index	seg_index	subclone_ID	phase	change
0	8	2	A	1
1	5	2	B	1
2	0	3	A	5
3	3	3	A	-1
4	1	3	B	-1
5	2	3	B	1
6	1	4	A	-1
7	0	5	A	1
8	3	5	B	-1
9	6	5	B	1
10	3	6	B	-1
11	6	7	B	1
12	0	8	A	1
13	4	8	A	1
14	2	8	B	1
15	8	9	A	1
16	0	9	B	-1
17	7	10	A	-1
18	8	10	A	1
19	1	10	B	-1
20	8	10	B	1
21	3	11	A	-1
22	4	11	A	1
23	8	11	B	1
24	0	12	A	1
25	6	12	A	-1
26	8	12	B	2
27	3	13	A	-1
28	6	13	B	1
29	7	13	B	1
30	1	14	A	-1
31	8	15	B	1
32	8	16	A	1
33	2	17	A	2
34	6	18	A	-1
35	3	19	A	-1
36	5	19	A	-1
37	4	19	B	-1
38	6	19	B	1
39	8	20	B	2
