CNA_index	seg_index	subclone_ID	phase	change
0	8	1	A	2
1	4	2	A	1
2	6	2	A	2
3	15	2	A	1
4	4	3	A	1
5	7	3	A	-1
6	7	3	B	2
7	5	4	A	1
8	6	4	A	1
9	9	4	A	-1
10	18	4	A	-1
11	4	5	A	1
12	10	5	B	1
13	16	5	B	-1
14	8	7	A	1
15	12	8	A	1
16	13	8	A	1
17	19	8	A	1
18	2	8	B	2
19	17	8	B	2
20	5	9	A	1
21	11	9	A	2
22	9	10	B	1
23	0	11	B	1
24	16	11	B	-1
25	17	11	B	1
26	17	12	A	-1
27	8	13	A	1
28	9	13	A	-1
29	11	13	A	1
30	6	14	A	2
31	0	14	B	1
32	17	14	B	1
33	5	15	A	1
34	7	15	B	1
35	14	16	A	-1
36	1	17	A	-1
37	15	17	B	-1
38	0	18	A	-1
39	18	18	B	1
