CNA_index	seg_index	subclone_ID	phase	change
0	0	1	B	1
1	6	2	A	-1
2	8	2	A	1
3	8	2	B	-1
4	2	3	A	1
5	9	3	A	1
6	9	4	B	-1
7	0	5	B	1
8	3	7	B	-1
9	7	8	A	3
10	2	8	B	3
11	6	8	B	1
12	7	8	B	1
13	3	9	B	-1
14	0	10	A	1
15	6	10	A	-1
16	1	10	B	1
17	1	11	A	-1
18	3	11	A	-1
19	1	11	B	1
20	0	12	A	1
21	8	12	A	3
22	0	12	B	2
23	4	14	A	-1
24	0	14	B	1
25	5	14	B	-1
26	1	15	B	2
27	6	15	B	1
28	1	16	B	1
29	4	17	B	-1
30	5	18	A	-1
31	3	19	A	-1
32	4	19	A	-1
33	0	19	B	1
34	1	19	B	1
35	7	20	A	2
36	0	20	B	1
37	3	20	B	-1
38	4	20	B	-1
39	6	20	B	1
