SSM_index	CNA_index
0	5
1	14
2	5
3	5
4	2
5	2
6	19
10	24
15	4
15	8
15	9
15	15
16	13
17	13
18	10
19	16
20	16
21	16
22	14
24	4
24	8
24	9
24	15
25	17
26	22
27	6
33	13
34	13
35	16
36	16
38	14
39	22
40	18
41	18
42	18
43	18
45	26
46	26
47	27
48	15
49	14
50	14
51	18
55	15
56	16
57	16
61	24
64	27
66	25
70	24
74	27
75	27
78	15
80	16
81	16
82	16
83	16
84	17
85	17
86	22
87	20
88	18
91	24
92	27
93	27
94	27
95	27
96	21
105	22
106	20
107	20
109	20
144	27
145	27
146	27
159	31
161	36
164	36
178	37
179	38
180	38
