CNA_index	seg_index	subclone_ID	phase	change
0	9	1	B	2
1	1	2	A	-1
2	9	3	A	1
3	5	3	B	1
4	6	5	A	-1
5	0	5	B	1
6	7	5	B	1
7	1	7	B	-1
8	2	7	B	-1
9	3	8	A	-1
10	6	8	B	-1
11	5	9	A	2
12	0	9	B	1
13	3	9	B	-1
14	5	9	B	1
15	9	9	B	1
16	5	10	A	1
17	8	10	B	-1
18	5	12	A	1
19	0	12	B	1
20	9	13	A	1
21	1	13	B	-1
22	6	13	B	-1
23	9	14	A	1
24	0	14	B	2
25	5	14	B	1
26	3	15	A	-1
27	4	15	A	1
28	6	15	B	-1
29	7	15	B	1
30	9	15	B	1
31	5	16	B	1
32	9	17	B	1
33	7	18	B	1
34	9	18	B	1
35	8	19	A	1
36	4	19	B	1
37	5	19	B	3
38	9	19	B	1
39	7	20	B	1
