SSM_index	seg_index	subclone_ID
0	4	1
1	9	1
2	1	1
3	5	1
4	3	2
5	4	2
6	4	3
7	5	3
8	4	3
9	5	3
10	9	3
11	9	3
12	1	4
13	2	4
14	5	4
15	5	4
16	5	4
17	5	4
18	8	4
19	9	4
20	9	4
21	0	4
22	4	4
23	6	4
24	0	5
25	1	5
26	1	5
27	2	5
28	4	5
29	5	5
30	5	5
31	6	5
32	6	5
33	6	5
34	8	5
35	0	5
36	1	5
37	3	5
38	4	5
39	4	5
40	5	5
41	5	5
42	8	5
43	1	6
44	2	6
45	2	6
46	4	6
47	5	6
48	3	6
49	3	6
50	0	7
51	2	7
52	3	7
53	4	7
54	4	7
55	4	7
56	5	7
57	5	7
58	5	7
59	5	7
60	5	7
61	5	7
62	5	7
63	8	7
64	0	7
65	2	7
66	3	7
67	4	7
68	4	7
69	5	7
70	5	7
71	6	7
72	6	7
73	7	7
74	8	7
75	0	8
76	3	8
77	3	8
78	4	8
79	4	8
80	4	8
81	5	8
82	5	8
83	6	8
84	6	8
85	8	8
86	8	8
87	0	8
88	1	8
89	2	8
90	4	8
91	4	8
92	5	8
93	6	8
94	7	8
95	8	8
96	3	9
97	5	9
98	0	10
99	0	10
100	1	10
101	1	10
102	2	10
103	4	10
104	4	10
105	5	10
106	5	10
107	5	10
108	5	10
109	6	10
110	6	10
111	6	10
112	8	10
113	9	10
114	9	10
115	2	10
116	2	10
117	4	10
118	4	10
119	4	10
120	5	10
121	7	10
122	8	10
123	8	10
124	9	10
125	2	11
126	4	11
127	6	11
128	4	11
129	6	11
130	1	12
131	5	12
132	6	12
133	8	12
134	9	12
135	2	13
136	2	13
137	4	13
138	4	13
139	5	13
140	6	13
141	3	13
142	3	13
143	3	13
144	2	14
145	4	14
146	4	15
147	5	15
148	6	15
149	4	16
150	4	16
151	5	16
152	3	16
153	5	16
154	0	17
155	3	17
156	7	17
157	4	17
158	4	17
159	5	17
160	5	17
161	5	17
162	8	17
163	9	17
164	2	18
165	3	18
166	3	18
167	4	18
168	4	18
169	4	18
170	4	18
171	5	18
172	5	18
173	5	18
174	6	18
175	7	18
176	8	18
177	8	18
178	9	18
179	9	18
180	0	18
181	1	18
182	2	18
183	2	18
184	3	18
185	4	18
186	4	18
187	5	18
188	5	18
189	8	18
190	8	18
191	9	18
192	4	19
193	0	20
194	6	20
195	7	20
196	9	20
197	0	20
198	2	20
199	6	20
