CNA_index	seg_index	subclone_ID	phase	change
0	2	1	B	1
1	8	2	A	-1
2	2	2	B	1
3	3	3	A	3
4	7	3	B	1
5	1	4	B	1
6	5	5	A	1
7	9	5	A	1
8	9	7	A	2
9	2	8	A	-1
10	5	8	A	1
11	1	8	B	3
12	2	8	B	2
13	4	8	B	-1
14	9	8	B	-1
15	1	9	A	-1
16	2	9	A	-1
17	5	9	A	1
18	8	9	A	-1
19	9	10	A	1
20	0	10	B	1
21	6	10	B	1
22	3	11	A	1
23	8	11	A	-1
24	6	14	A	1
25	8	14	A	-1
26	0	14	B	1
27	3	14	B	1
28	9	14	B	-1
29	1	15	A	-1
30	4	15	A	-1
31	5	15	A	1
32	6	15	B	1
33	0	17	A	2
34	9	17	A	1
35	5	17	B	-1
36	2	18	A	-1
37	8	19	B	1
38	1	20	B	3
39	4	20	B	-1
