CNA_index	seg_index	subclone_ID	phase	change
0	26	1	A	-1
1	25	1	B	1
2	17	2	A	-1
3	23	2	A	-1
4	16	2	B	1
5	23	2	B	1
6	11	3	A	1
7	32	3	A	-1
8	35	4	A	-1
9	12	4	B	1
10	26	4	B	-1
11	37	4	B	1
12	19	5	A	1
13	34	5	A	1
14	23	5	B	1
15	3	6	B	1
16	25	6	B	1
17	30	6	B	1
18	20	7	A	1
19	19	7	B	1
20	5	8	A	2
21	5	8	B	4
22	28	8	B	1
23	15	12	B	2
24	13	13	A	2
25	38	13	A	1
26	31	13	B	2
27	16	14	A	-1
28	16	14	B	2
29	19	14	B	1
30	38	14	B	-1
31	24	16	A	-1
32	36	16	A	1
33	2	16	B	1
34	16	16	B	3
35	30	16	B	1
36	35	16	B	-1
37	38	18	A	2
38	22	18	B	1
39	38	19	A	1
