CNA_index	seg_index	subclone_ID	phase	change
0	26	1	A	-1
1	38	1	B	1
2	5	2	A	-1
3	9	2	B	-1
4	28	2	B	1
5	30	2	B	-1
6	34	2	B	-1
7	13	3	A	-1
8	6	3	B	1
9	21	3	B	1
10	6	4	A	3
11	17	4	A	-1
12	8	5	A	1
13	37	5	A	1
14	25	7	A	1
15	20	7	B	1
16	31	8	A	-1
17	6	9	A	1
18	14	9	A	1
19	18	9	A	-1
20	30	9	B	-1
21	24	10	B	1
22	27	11	A	-1
23	38	11	A	-1
24	35	11	B	1
25	12	13	B	-1
26	25	13	B	-1
27	35	13	B	1
28	4	15	A	-1
29	15	15	A	-1
30	19	15	A	2
31	25	15	A	4
32	37	15	B	-1
33	20	16	B	1
34	6	18	A	2
35	26	18	A	-1
36	4	19	A	-1
37	26	19	A	-1
38	30	19	B	-1
39	14	20	A	1
