CNA_index	seg_index	subclone_ID	phase	change
0	1	2	A	-1
1	5	2	A	-1
2	19	2	A	-1
3	11	3	A	-1
4	5	4	A	-1
5	7	4	A	-1
6	0	5	A	-1
7	5	5	A	-1
8	17	5	A	-1
9	7	6	A	-1
10	8	6	A	-1
11	10	6	A	-1
12	17	6	B	1
13	9	7	A	-1
14	11	7	A	-1
15	19	7	A	-1
16	6	8	A	1
17	12	8	A	-1
18	7	8	B	-1
19	14	9	A	-1
20	8	10	A	-1
21	3	11	A	-1
22	9	11	A	-1
23	19	12	A	-1
24	11	14	A	-1
25	4	15	A	-1
26	9	15	A	-1
27	18	15	A	-1
28	5	16	A	-1
29	14	16	A	-1
30	17	16	A	-1
31	1	17	A	-1
32	2	17	A	-1
33	3	17	A	-1
34	16	17	B	-1
35	0	18	A	-1
36	10	18	A	-1
37	12	19	A	-1
38	5	20	A	-1
39	1	20	B	-1
