CNA_index	seg_index	subclone_ID	phase	change
0	4	2	A	1
1	1	2	B	1
2	9	2	B	1
3	0	3	B	-1
4	4	5	B	1
5	6	6	A	1
6	1	6	B	2
7	4	6	B	1
8	6	6	B	-1
9	7	9	B	1
10	8	10	A	-1
11	2	10	B	-1
12	3	10	B	1
13	4	10	B	1
14	9	10	B	1
15	4	11	B	1
16	5	11	B	-1
17	2	12	B	-1
18	5	12	B	-1
19	2	13	A	1
20	9	13	A	2
21	3	14	B	1
22	8	15	B	-1
23	9	15	B	1
24	1	16	A	2
25	3	17	A	-1
26	5	17	A	-1
27	4	17	B	2
28	6	17	B	-1
29	3	18	B	2
30	5	18	B	-1
31	7	18	B	1
32	9	19	A	2
33	7	20	A	-1
34	8	20	A	-1
35	9	20	A	1
36	4	20	B	1
37	7	20	B	1
38	8	20	B	-1
39	9	20	B	1
