SSM_index	CNA_index
0	22
1	12
1	19
1	23
2	29
3	2
5	8
5	26
6	20
7	20
8	20
9	20
10	9
10	36
11	9
11	36
12	9
12	36
13	9
13	36
14	15
14	34
15	15
15	34
19	31
20	31
21	31
25	16
26	10
26	27
27	39
28	39
29	13
29	18
30	11
31	6
32	6
33	3
33	4
35	14
36	29
37	35
38	35
42	20
43	21
44	38
45	38
46	15
46	34
47	15
47	34
49	5
50	31
51	31
54	16
55	39
56	39
57	39
58	13
58	18
59	13
59	18
60	3
60	4
61	9
61	36
62	21
63	15
63	34
64	5
65	5
66	10
66	27
67	9
67	36
68	38
70	31
72	16
73	16
74	16
76	4
81	14
82	14
87	7
90	9
91	9
95	15
96	15
97	15
98	15
99	15
105	10
109	13
109	18
110	13
110	18
124	19
133	18
154	24
155	36
156	38
160	39
163	25
164	25
165	35
166	26
169	39
171	31
172	39
175	36
176	34
178	39
181	38
191	38
192	38
194	39
