CNA_index	seg_index	subclone_ID	phase	change
0	21	1	A	-1
1	35	1	B	-1
2	30	2	A	-1
3	6	2	B	-1
4	14	4	A	-1
5	14	4	B	-1
6	21	4	B	1
7	19	5	A	1
8	11	6	B	-1
9	25	6	B	1
10	26	6	B	2
11	31	7	B	-1
12	3	9	A	1
13	34	9	B	-1
14	1	10	A	1
15	0	10	B	-1
16	9	10	B	1
17	25	10	B	1
18	31	10	B	-1
19	18	11	B	-1
20	21	11	B	1
21	23	11	B	-1
22	29	11	B	-1
23	9	12	A	1
24	13	12	B	-1
25	21	12	B	1
26	27	13	A	-1
27	15	13	B	-1
28	4	14	A	-1
29	13	14	A	-1
30	17	14	B	-1
31	19	15	B	-1
32	0	16	B	-1
33	9	16	B	1
34	34	16	B	-1
35	38	17	B	-1
36	7	18	B	-1
37	28	19	A	-1
38	9	20	A	1
39	34	20	A	1
