SSM_index	seg_index	subclone_ID
0	1	1
1	12	1
2	18	1
3	18	1
4	19	1
5	19	1
6	3	2
7	7	2
8	7	2
9	8	2
10	9	2
11	9	2
12	11	2
13	12	2
14	12	2
15	13	2
16	14	2
17	18	2
18	19	2
19	19	2
20	0	2
21	1	2
22	10	2
23	10	2
24	14	2
25	1	3
26	3	3
27	8	3
28	9	3
29	10	3
30	10	3
31	12	3
32	12	3
33	16	3
34	16	3
35	17	3
36	18	3
37	5	3
38	9	3
39	11	3
40	18	3
41	19	3
42	17	4
43	17	4
44	19	4
45	18	4
46	19	4
47	1	5
48	14	5
49	12	6
50	16	6
51	16	6
52	18	6
53	1	7
54	11	7
55	12	7
56	14	7
57	18	7
58	1	8
59	7	8
60	9	8
61	12	8
62	12	8
63	12	8
64	14	8
65	14	8
66	16	8
67	18	8
68	19	8
69	1	8
70	1	8
71	10	8
72	13	8
73	19	8
74	3	9
75	8	9
76	9	9
77	10	9
78	11	9
79	6	9
80	11	9
81	3	10
82	5	10
83	7	10
84	14	10
85	16	10
86	18	10
87	1	10
88	1	10
89	13	10
90	8	11
91	10	11
92	13	11
93	15	11
94	18	11
95	10	11
96	14	11
97	16	11
98	19	11
99	8	12
100	12	12
101	12	12
102	16	12
103	16	12
104	17	12
105	18	12
106	16	12
107	1	13
108	19	13
109	3	14
110	4	14
111	7	14
112	8	14
113	9	14
114	14	14
115	14	14
116	16	14
117	17	14
118	18	14
119	5	14
120	10	14
121	14	14
122	15	14
123	18	14
124	3	15
125	7	15
126	10	15
127	15	15
128	17	15
129	1	15
130	5	15
131	13	15
132	1	16
133	1	16
134	1	16
135	1	16
136	1	16
137	3	16
138	3	16
139	4	16
140	5	16
141	7	16
142	8	16
143	8	16
144	9	16
145	10	16
146	13	16
147	13	16
148	15	16
149	16	16
150	18	16
151	18	16
152	19	16
153	1	16
154	3	16
155	6	16
156	9	16
157	10	16
158	14	16
159	14	16
160	17	16
161	18	17
162	4	18
163	1	19
164	10	19
165	10	19
166	10	19
167	13	19
168	15	19
169	18	19
170	19	19
171	9	19
172	10	19
173	1	20
174	3	20
175	5	20
176	5	20
177	7	20
178	7	20
179	8	20
180	8	20
181	8	20
182	8	20
183	9	20
184	9	20
185	9	20
186	10	20
187	10	20
188	15	20
189	15	20
190	15	20
191	16	20
192	16	20
193	9	20
194	10	20
195	10	20
196	10	20
197	15	20
198	17	20
199	18	20
