CNA_index	seg_index	subclone_ID	phase	change
0	1	2	A	1
1	3	3	A	1
2	6	3	A	-1
3	11	3	A	-1
4	15	3	A	2
5	17	3	A	1
6	8	3	B	1
7	17	3	B	1
8	15	4	A	1
9	19	4	A	-1
10	3	5	B	1
11	18	6	A	-1
12	7	7	B	1
13	13	7	B	1
14	0	8	A	1
15	7	8	A	-1
16	8	8	A	1
17	13	8	A	-1
18	1	9	A	1
19	7	9	A	-1
20	14	9	A	1
21	16	9	A	-1
22	18	9	A	-1
23	10	11	A	-1
24	17	11	A	1
25	5	11	B	1
26	0	12	A	1
27	13	12	B	2
28	18	13	B	-1
29	13	15	A	-1
30	3	15	B	1
31	4	16	A	1
32	16	16	A	-1
33	15	17	A	1
34	1	18	A	1
35	12	18	A	1
36	13	18	A	-1
37	14	18	A	1
38	16	18	B	1
39	18	20	A	-1
