SSM_index	seg_index	subclone_ID
0	0	1
1	5	1
2	17	1
3	25	1
4	27	1
5	35	1
6	35	1
7	0	1
8	2	1
9	5	1
10	8	1
11	9	1
12	10	1
13	13	1
14	16	1
15	16	1
16	17	1
17	18	1
18	26	1
19	29	1
20	29	1
21	34	1
22	38	1
23	39	1
24	5	2
25	15	2
26	27	2
27	0	2
28	2	2
29	2	2
30	5	2
31	32	2
32	10	3
33	14	3
34	24	3
35	10	3
36	25	3
37	27	3
38	8	4
39	24	4
40	25	4
41	1	4
42	21	4
43	24	4
44	25	4
45	29	4
46	0	5
47	9	5
48	27	5
49	3	5
50	10	5
51	15	5
52	33	5
53	35	5
54	2	6
55	14	6
56	15	6
57	26	6
58	29	6
59	5	6
60	15	6
61	20	6
62	29	6
63	34	6
64	38	6
65	1	7
66	5	7
67	8	7
68	8	7
69	8	7
70	10	7
71	13	7
72	15	7
73	17	7
74	18	7
75	21	7
76	22	7
77	27	7
78	29	7
79	30	7
80	33	7
81	2	7
82	2	7
83	2	7
84	2	7
85	4	7
86	5	7
87	5	7
88	8	7
89	11	7
90	15	7
91	16	7
92	16	7
93	18	7
94	20	7
95	23	7
96	23	7
97	25	7
98	25	7
99	27	7
100	27	7
101	28	7
102	30	7
103	31	7
104	32	7
105	32	7
106	33	7
107	34	7
108	21	8
109	21	8
110	29	8
111	0	8
112	10	8
113	38	8
114	12	9
115	30	9
116	8	10
117	13	11
118	15	11
119	15	11
120	21	11
121	25	11
122	1	12
123	16	12
124	21	12
125	29	12
126	32	12
127	1	12
128	4	12
129	5	12
130	12	12
131	15	12
132	28	12
133	28	12
134	0	13
135	2	13
136	2	13
137	17	13
138	5	13
139	5	13
140	16	13
141	18	13
142	36	13
143	37	13
144	2	14
145	15	14
146	22	14
147	31	14
148	38	14
149	1	14
150	2	14
151	2	14
152	8	14
153	8	14
154	10	14
155	17	14
156	18	14
157	20	14
158	21	14
159	21	14
160	29	14
161	31	14
162	35	14
163	38	14
164	3	15
165	34	15
166	14	15
167	20	15
168	2	16
169	4	16
170	11	16
171	22	16
172	24	16
173	11	17
174	27	17
175	9	18
176	14	18
177	29	18
178	33	18
179	24	18
180	2	19
181	13	19
182	20	19
183	20	19
184	28	19
185	34	19
186	36	19
187	2	19
188	5	19
189	8	19
190	22	19
191	22	19
192	27	19
193	30	19
194	34	19
195	35	19
196	38	19
197	20	20
198	21	20
199	29	20
