SSM_index	CNA_index
0	3
0	10
1	3
1	10
2	5
5	29
6	29
7	7
8	7
9	6
9	8
9	13
9	21
10	1
11	1
12	1
13	1
14	1
15	26
16	26
17	12
17	19
17	20
18	12
18	19
18	20
19	12
19	19
19	20
20	12
20	19
20	20
21	22
22	22
23	22
24	22
25	9
25	28
25	32
26	9
26	28
26	32
27	9
27	28
27	32
28	9
28	28
28	32
29	9
29	28
29	32
30	2
30	4
30	23
30	27
30	30
30	33
31	2
31	4
31	23
31	27
31	30
31	33
32	2
32	4
32	23
32	27
32	30
32	33
33	31
42	6
42	21
43	26
44	26
45	26
46	19
46	20
47	22
48	22
49	28
49	32
50	2
50	4
50	23
50	27
50	30
50	33
51	2
51	4
51	23
51	27
51	30
51	33
55	20
56	22
57	31
59	26
60	20
61	22
62	28
62	32
63	23
63	27
63	30
63	33
64	23
64	27
64	30
64	33
68	12
69	12
77	34
84	18
85	18
110	21
111	26
112	26
113	26
114	22
115	22
116	28
117	23
117	27
117	30
123	24
124	24
125	25
130	21
131	22
133	22
134	22
135	28
136	28
137	28
138	28
139	28
140	28
141	23
141	27
141	30
142	23
142	27
142	30
143	23
143	27
143	30
144	31
153	29
157	26
158	26
159	26
161	28
162	27
162	30
163	31
170	27
170	30
171	27
171	30
187	37
191	35
192	35
193	35
196	36
196	38
197	36
197	38
198	36
198	38
