SSM_index	CNA_index
9	5
10	3
21	9
22	32
23	32
24	32
25	10
25	17
25	22
25	27
25	29
25	36
26	15
26	23
27	18
27	39
28	18
28	39
29	38
30	30
31	30
32	34
33	34
34	32
35	32
36	38
37	30
38	18
39	18
42	17
52	18
53	18
59	26
60	26
61	20
62	23
63	33
65	24
66	30
67	34
68	32
69	32
70	32
72	27
72	29
72	36
73	38
74	24
75	30
76	30
77	32
78	32
80	34
81	34
82	34
83	29
83	36
90	34
91	34
92	34
93	32
94	32
95	32
96	32
97	29
97	36
98	29
98	36
99	29
99	36
100	29
100	36
101	29
101	36
102	29
102	36
103	29
103	36
105	38
106	38
107	38
108	38
109	38
110	38
111	38
112	33
119	28
120	30
121	30
122	30
126	34
127	32
128	32
129	35
129	37
131	38
132	38
136	30
138	31
139	34
140	34
141	32
142	36
144	33
145	33
148	38
149	34
150	36
154	34
155	36
156	36
157	36
158	37
160	38
161	38
162	38
163	38
172	38
173	38
